"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251393883865 0 0 0 2.45139836022658 0 0 0 0 4.44589146622521 0 2.22901555447968 0 0 0 0 4.63953983549629 0 0 0 0 0 0 0 4.345575454799 0 0 2.18874165534174 0 0 4.20126877566295 0 0 4.1432172069173 0 0 0 0 3.89182029811063 0 2.18874165534174 6.63723419828294 4.47331002207528 0 2.00861548911122 0 2.16991416220377 1.99286713214308 0 6.3099460637542 0 2.10735032979691 0 0 0 0 0 0 13.1941698003121 1.85394165991289 0 1.95976718371674 4.03933065059562 0 0 0 0 1.88259083415045 0 0 0 0 0 0 0 1.96911304613498 5.75962756406831 0 0 0 1.70548558561393 1.70638770565706 0 2.07421277159704 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 12.0810687583406 0 5.13273166113237 0 0 0 0 1.75256396054605 0 1.61173412469445 0 5.65100352053428 0 0 0 0 0 1.95397006603241 1.50958071675654 0 0 0 0 1.56756797440689 9.7988359185837 1.62412585698961 0 0 3.61189757000471 0 1.43669132008011 8.37206700512275 0 0 0 1.69294061822585 0 3.55877098348122 1.52076234648872 0 1.370689363051 15.3574893509136 0 0 8.68311816201265 0 0 0 0 0 0 0 0 4.22045426141852 0 0 5.61391674349597 4.47365430054599 3.54522472946953 1.48686079481304 0 0 0 0 1.41555176710826 0 1.45057079340784 2.65550695069171 0 0 11.0115737918212 0 8.13957359985085 0 1.3166900558016 10.349826575319 2.96504478642889 3.65348951696209 2.30284858213072 0 0 2.1880712432814 1.30574769738066 0 0.916126918293643 3.67434777653802 0.740791212798755 8.75696683311485 0 4.63537249110108 10.2735454491075 0 1.0663183375319
0 0 0 0 0 0 0 0 0 23.9188146030168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22901555447968 0 0 0 0 0 4.20126877566295 0 2.18874165534174 0 0 2.10063438783148 0 0 0 0 0 0 0 3.89182029811063 0 2.18874165534174 0 0 1.92885459065471 2.00861548911122 1.93111192795636 2.16991416220377 0 0 0 0 0 0 0 0 0 2.04213818114987 0 0 0 0 0 2.01966532529781 0 0 1.90105958288996 0 0 4.3141686709421 0 0 0 1.80694629131948 0 0 0 0 1.9988948779406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00983723636155 0 0 0 0 0 0 0 0 3.32277345924908 0 0 1.75256396054605 0 0 0 1.88366784017809 0 0 0 0 0 9.76985033016207 0 0 0 0 1.90876462926437 0 0 1.62412585698961 0 1.49778986534523 0 0 2.87338264016021 1.67441340102455 0 0 0 0 0 0 0 0 0 0 0 1.45969686587222 0 0 0 0 0 0 0 0 0 0 0 0 8.42087511524395 0 0 0 0 1.27772798056843 0 0 0 0 2.90114158681568 0 0 5.56810770454802 0 0 0 0 0 0 0 3.65348951696209 2.30284858213072 0 0 0 0 0 2.74838075488093 4.59293472067253 0 0 0 0 0 0 0.533159168765952
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.21490398039986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21241139942765 0 0 0 0 0 0 1.92885459065471 0 2.29833463702808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.91987585468944 0 0 0 0 1.70638770565706 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44152725351152 0 0 0 0 0 0 0 0 1.79405568148841 0 0 1.35025442463669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.56810770454802 1.57308197026017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.77256208185018 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77652832024386 0 0 1.96559810402753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61173412469445 0 0 0 0 0 2.10063438783148 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68938505892452 0 0 0 0 0 0 0 0 0 1.44152725351152 2.91939373174444 0 0 0 0 0 0 0 0 0 0 1.35025442463669 0 0 0 1.77261236473477 1.48686079481304 0 0 0 0 0 1.49413355414212 0 0 0 0 0 0 0 0 0 0 0 1.21782983898736 0 0 0.988283793123251 2.1880712432814 0 0 0.916126918293643 0 0 0 0 0 0.856128787425629 0 0.355439445843968
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.14616394052034 0 0 0 0 0 0 0 0 0 0 0 0 0 0.916126918293643 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65880163555244 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41277541131413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.491218100182 0 0 0 0 0 0 0 1.49413355414212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.20663070916947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90794013206483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.370689363051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.71207180303201 1.57308197026017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.266579584382976
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.34813347856382 0 0 0 0 0 4.91806397016331 0 0 0 2.28698009492516 0 0 0 0 2.20495424331957 0 0 2.31810463842909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.70052173362389 2.18874165534174 6.63723419828294 0 0 0 0 0 0 0 0 0 0 0 0 1.95050785830394 0 0 0 0 0 0 0 0 0 0 0 0 1.88259083415045 0 0 0 0 0 0 0 0 0 0 3.810910388726 0 1.70548558561393 0 2.03584489417408 0 3.67263098155658 0 0 0 0 1.83118990292948 0 1.82507367591204 2.00983723636155 1.74222066193925 0 0 2.05484483241898 0 0 0 0 0 1.72552268584308 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 1.52904240884934 0 1.90876462926437 0 0 1.62412585698961 0 0 0 0 0 0 3.37877011784903 0 0 0 0 0 1.52076234648872 0 0 0 2.88305450702304 0 0 0 0 0 0 1.96209547347633 0 0 0 5.62727234855802 2.70050884927339 0 1.40347918587399 0 0 0 0 0 0 0 1.41555176710826 0 0 0 0 0 0 4.02212095620858 1.35659559997514 6.55680607758025 2.6333801116032 0 0 0 0 6.42401379994186 0 0 1.30574769738066 5.1820881774756 2.74838075488093 2.75576083240352 0.740791212798755 0.972996314790539 0 0.77256208185018 0 0 0.355439445843968
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16991416220377 0 0 0 0 2.10735032979691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65880163555244 0 0 0 0 0 0 0 0 0 0 0 0 1.87615304367561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45969686587222 0 1.59706393494666 0 0 0 3.92419094695266 2.26939371042308 0 1.56364793802681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21782983898736 0 0 0 1.0940356216407 0 0 0 0 0 0 0 0 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44589146622521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16991416220377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52904240884934 1.87615304367561 0 0 1.95976718371674 1.62412585698961 0 1.49778986534523 0 0 1.43669132008011 0 0 0 0 0 0 1.77938549174061 0 0 0 0 5.76610901404609 0 0 0 0 0 0 3.92419094695266 0 0 0 0 5.40101769854677 0 0 0 0 0 0 0 0 0 7.0777588355413 0 0 0 0 0 0 0 2.71319119995028 0 0 2.58745664382974 0 0 0 0 0 0 0 0 1.83225383658729 0 0 1.94599262958108 0 0 1.71225757485126 0 0.710878891687935
0 0 0 0 0 0 0 0 0 0 0 0 0 15.7227277039326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49267476467846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.92419094695266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1880712432814 0 0 0 0 0 0 0 0 0 0 0.0888598614609919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28698009492516 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.86222385591273 2.16991416220377 0 0 0 0 4.21470065959383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 3.64405906706162 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 1.58021636437405 3.65014735182408 0 0 0 0 0 0 0 0 0 0 0 1.72552268584308 0 0 1.61173412469445 0 0 0 1.86234507070927 0 0 0 3.90794013206483 0 0 0 1.87615304367561 0 0 0 0 3.54908573452965 0 0 0 1.43669132008011 5.02324020307365 0 0 1.53131255738388 0 1.37392038363245 0 0 0 0 0 1.44152725351152 0 1.73662363240253 1.59706393494666 0 0 0 1.96209547347633 15.8857559729616 0 0 0 1.35025442463669 0 0 0 0 0 0 1.27772798056843 1.43325134420766 1.70098715247706 1.41555176710826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 3.28210686492209 0 0 0.916126918293643 0 0.740791212798755 0 0 0 0 0 0.44429930730496
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.37281913883796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23665501103764 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 1.97381893717239 0 0 0 0 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 3.72047517673941 0 0 0 0 0 0 0 0 0 2.01351145972343 0 3.42182110742158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.81363617427901 0 0 0 4.47365430054599 0 0 0 0 0 0 0 1.49413355414212 0 0 0 0 0 0 0 0 1.3166900558016 0 0 1.21782983898736 0 0 0 0 2.61149539476131 0 0.916126918293643 0.918586944134505 0.740791212798755 0 0 0.77256208185018 0 0 0.177719722921984
0 0 3.01625599957361 3.01625599957361 0 3.00958930821542 0 0 5.16660305993529 0 0 0 2.74034866366636 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 2.96730658705604 0 2.96730658705604 0 0 0 0 0 2.31976991774815 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.86222385591273 0 0 0 0 0 0 0 0 0 0 0 0 2.19902830005202 0 0 0 2.01966532529781 3.93119620805507 0 0 3.92186130196007 0 0 0 0 0 1.80694629131948 0 0 1.96911304613498 3.83975170937888 0 1.905455194363 0 0 0 4.07168978834816 0 0 0 0 1.86023758836971 0 0 0 1.82507367591204 0 0 1.98687550247482 0 0 0 0 1.71091055371079 0 1.66138672962454 0 0 1.75256396054605 0 0 0 1.88366784017809 1.9413334820279 3.72469014141854 0 0 1.69027276426466 5.86191019809724 0 0 0 0 0 0 5.87930155115022 0 0 0 5.41784635500707 0 0 0 0 0 1.53131255738388 0 0 0 0 0 0 6.82555082262826 0 0 0 0 0 0 1.59706393494666 0 11.3469685521154 0 0 1.40681808713951 0 0 1.40347918587399 1.491218100182 0 1.48686079481304 0 1.27772798056843 1.43325134420766 0 1.41555176710826 0 0 0 0 1.85603590151601 0 0 8.13957359985085 0 0 0 4.44756717964333 2.43565967797472 0 0 0 4.37614248656279 1.30574769738066 0 0.916126918293643 0 0.740791212798755 0 0 0 2.56838636227689 0 0.799738753148927
0 0 0 0 0 0 0 0 0 0 0 0 0 22.0118187855057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 4.53878742084616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.92145681151717 0 0 0 0 0 0 0 0 0 0 7.84372260392015 0 0 0 0 0 0 0 0 0 0 0 3.810910388726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 0 0 1.69027276426466 0 0 0 0 0 0 0 0 0 0 1.49778986534523 0 0 0 0 0 4.47802429403539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.88628642042899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.41555176710826 0 0 0 0 3.71207180303201 0 0 0 0 0 0 0 0 0 0 0 4.37614248656279 0 0 0 0 0 0 0 0 0 0 0.0888598614609919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.91029913360611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 1.94591014905531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96559810402753 0 0 0 0 0 0 0 0 1.80694629131948 0 2.07160860345865 0 0 1.9988948779406 1.905455194363 0 1.70548558561393 0 0 0 0 0 0 0 0 0 0 0 2.00983723636155 0 0 0 0 0 0 0 2.0926343451644 0 0 0 0 0 0 0 0 0 0 0 0 1.69027276426466 0 0 0 0 0 0 1.56756797440689 0 0 0 0 0 0 1.43669132008011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83940350146686 0 0 0 0 0 0 1.40681808713951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.27840303879012 0 0 0 0 0 4.8180103499564 0 0 0 3.8865661331067 0 0 0 0 0 0 0 0 0.0888598614609919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.85770918130943 0 0 0 0 0 0 0 0 2.05101585518188 0 1.95050785830394 0 0 0 4.39805660010404 0 0 1.95976718371674 0 0 0 0 1.96093065098004 0 4.3141686709421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83631549077829 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.13543004587903 0 0 1.95397006603241 0 1.52376535174849 0 0 0 0 1.95976718371674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41277541131413 0 0 3.47324726480506 0 0 0 0 0 0 0 0 1.40681808713951 0 1.56678273683218 0 0 0 0 2.80163213690902 0 2.86650268841532 0 0 0 0 0 0 0 0 0 4.06978679992542 0 0 0 0 1.21782983898736 0 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0.44429930730496
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.40990848663913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 2.21241139942765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01966532529781 1.96559810402753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72736430698973 0 0 0 0 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95976718371674 0 1.77454286726482 0 0 0 0 0 1.68938505892452 0 0 0 0 0 0 1.56756797440689 1.370689363051 1.70638770565706 1.44152725351152 1.45969686587222 3.47324726480506 0 0 0 0 3.92419094695266 0 0 0 1.40681808713951 1.35025442463669 0 0 0 0 0 0 1.27772798056843 0 0 0 0 0 0 0 0 0 0 1.35659559997514 0 0 0 0 1.21782983898736 1.15142429106536 0 0 0 0 0 1.83225383658729 3.67434777653802 0 0 0 0 0 0 0.266579584382976
0 0 0 0 0 0 0 3.70606427886804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00861548911122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72047517673941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49778986534523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45969686587222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43325134420766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0940356216407 0 0 0 0.918586944134505 0 0 0 0.77256208185018 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 0 0 0 0 0 1.94361919730876 0 0 0 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 1.87615304367561 0 0 0 0 1.77454286726482 1.49778986534523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59706393494666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27772798056843 0 0 0 1.49413355414212 0 0 0 0 0 0 0 0 0 0 0 2.43565967797472 0 0 0 2.1880712432814 0 0 0 0 0 0 0 0.77256208185018 0 0 0.177719722921984
0 9.5263080834176 0 0 0 0 0 0 2.58330152996764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.49489851233704 2.1727877273995 2.10063438783148 0 0 0 0 2.10063438783148 0 0 2.07160860345865 0 2.01106047810429 0 0 0 0 0 2.21241139942765 0 1.92885459065471 4.01723097822245 0 0 0 0 0 2.29833463702808 0 2.05101585518188 1.80894429398216 0 0 0 2.01843151884888 10.9951415002601 0 0 1.95976718371674 4.03933065059562 5.8967943120826 0 0 0 1.88259083415045 0 0 0 0 0 0 0 0 0 0 7.621820777452 0 0 0 2.03584489417408 0 0 0 0 0 0 1.83118990292948 1.58021636437405 0 0 0 7.94750200989927 0 0 0 0 1.71091055371079 0 0 0 0 0 0 0 0 1.88366784017809 0 1.86234507070927 10.3385751146976 0 0 0 1.50958071675654 4.57129605524548 1.52904240884934 0 1.90876462926437 1.56756797440689 7.83906873486696 0 0 4.4933695960357 1.80594878500236 0 1.43669132008011 0 1.68938505892452 1.49267476467846 0 0 1.37392038363245 0 4.56228703946617 0 1.370689363051 1.70638770565706 1.44152725351152 1.45969686587222 0 0 0 0 1.59706393494666 11.772572840858 0 0 1.56364793802681 2.81363617427901 1.35025442463669 0 1.40347918587399 0 0 2.97372158962609 1.40081606845451 1.27772798056843 0 0 2.83110353421652 0 0 0 0 0 1.57308197026017 0 1.35659559997514 0 0 1.29372832191487 1.48252239321444 1.21782983898736 6.90854574639217 0 0.988283793123251 5.47017810820349 1.30574769738066 0 1.83225383658729 1.83717388826901 1.48158242559751 0.972996314790539 0 3.09024832740072 2.56838636227689 0 1.1551781989929
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20495424331957 0 2.22445973794382 0 0 0 0 0 0 0 0 0 2.1727877273995 0 2.06125922259665 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 2.21241139942765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.08427636229973 2.01843151884888 2.19902830005202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95397006603241 0 1.52376535174849 0 0 0 0 0 0 3.54908573452965 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 0 0 0 2.88305450702304 0 0 0 0 0 0 1.96209547347633 0 0 3.12729587605363 0 2.70050884927339 0 5.61391674349597 0 0 2.97372158962609 0 1.27772798056843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.45427287319608 0 0.988283793123251 0 0 0 0.916126918293643 2.75576083240352 0 0 0 0 0 0 0.622019030226943
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.34813347856382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 0 0 0 2.01106047810429 6.92945876068494 0 0 0 2.18874165534174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.50894647233486 0 0 0 0 0 0 0 0 0 1.98687550247482 0 2.05484483241898 0 0 0 2.0926343451644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83940350146686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.02212095620858 0 1.63920151939506 2.6333801116032 0 0 0 0 1.60600344998547 0 0 0 1.2955220443689 0 0 0 0 0 0 0 0 0.177719722921984
