"class" "sabadel" "orcel" "ship" "estim_eu" "bpm" "credit_agricol" "judg" "uk" "ireland" "agricol" "hedg" "abn" "bank_union" "mont_paschi" "stress_test" "technologi" "browder" "yield" "real_estat" "bail" "research" "fsa" "percent_year" "save_bank" "bank_itali" "wall_street" "fourth_quarter" "estat" "lawyer" "aid" "latvia" "swiss" "join" "brussel" "prefer" "enria" "goldman" "wealth" "chair" "borrow" "wall" "spokeswoman" "societ_general" "claim" "approach" "council" "general" "pari" "greek" "bank_sector" "andrea" "paid" "achleitn" "societ" "structur" "organ" "margin" "conduct" "latest" "model" "polic" "longer" "contract" "board_member" "team" "carri" "date" "respond" "capit_market" "entiti" "commerci" "reduct" "largest_lender" "emerg" "stabil" "anti_monei" "advis" "formal" "berlin" "street" "project" "exist" "german_bank" "compens" "immedi" "product" "come" "subpoena" "german_lender" "media" "serv" "collaps" "weak" "banca_carig" "reserv" "overhaul" "worth" "averag" "previous" "reform" "eba" "russia" "director" "peer" "reject" "hope" "job_cut" "block" "buyer" "npl" "septemb" "flow" "expens" "commerzbank_ag" "cross_border" "eur" "exchang" "russian" "situat" "ensur" "size" "strateg" "smaller" "bbva" "exit" "replac" "agenc" "financi_servic" "access" "strengthen" "dollar" "takeov" "draghi" "view" "prevent" "gain" "develop" "confirm" "cet" "act" "democrat" "buffer" "european_commiss" "lost" "von" "blackrock" "arm" "sold" "email" "scale" "februari" "spanish" "action" "knowledg_matter" "similar" "elect" "fee" "eu_billion" "commit" "feder" "name" "scholz" "dividend" "complianc" "main" "biggest_bank" "benefit" "cerberu" "event" "hire" "crimin" "strong" "negoti" "dw" "amid" "exposur" "handl" "stress" "prime_minist" "sign" "perform_loan" "breakingview" "found" "special" "focus" "rang" "year_ago" "fed" "letter" "period" "deriv" "leader" "rose" "previou" "net_profit" "greec" "order" "confid" "home" "common" "bnp_pariba" "pariba" "compar" "transfer" "nordlb" "merger_talk" "provis" "cross" "list" "danish" "publish" "confer" "earli" "ahead" "domest" "fourth" "assess" "mortgag" "real" "competit" "financ_ministri" "tie" "border" "fix" "avoid" "drop" "largest_bank" "januari" "led" "decemb" "left" "late" "local" "insur" "initi" "york" "world" "limit" "governor" "place" "bloc" "fulli" "warn" "demand" "basi" "critic" "deputi" "consolid" "merg" "crime" "cover" "good" "dei_paschi" "mont_dei" "full" "intesa" "lawmak" "protect" "neg" "solut" "power" "rise" "need" "grow" "bailout" "dei" "focu" "separ" "post" "sa" "document" "liquid" "complet" "juli" "core" "signific" "line" "bid" "told_reuter" "final" "challeng" "import" "record" "singl" "spain" "held" "small" "dutch" "help" "aim" "decad" "june" "denmark" "newspap" "cooper" "fall" "hit" "present" "detail" "divis" "agreement" "amount" "book" "spa" "link" "supervisori_board" "financ_minist" "open" "partner" "prepar" "probe" "half" "impact" "troubl" "ministri" "take" "scheme" "bank_commerzbank" "polit" "knowledg" "anti" "christian_sew" "effect" "mr" "turn" "earn" "balanc_sheet" "watchdog" "prime" "forc" "sheet" "addit" "condit" "guarante" "receiv" "financi_crisi" "note" "push" "file" "struggl" "parti" "identifi" "option" "number" "nordic" "bnp" "franc" "lead" "give" "higher" "launder_scandal" "boost" "appoint" "parliament" "reach" "frankfurt" "interview" "euro_zone" "legal" "lend" "vote" "estonia" "area" "tier" "spokesman" "request" "christian" "sweden" "zone" "hous" "test" "decid" "chang" "ing" "fell" "relat" "bui" "fine" "banco" "payment" "supervisor" "interest_rate" "de" "polici" "strategi" "ago" "run" "suspici" "clear" "cash" "save" "problem" "retail" "futur" "past" "supervis" "french" "di" "dai" "agre" "regulatori" "current" "banker" "portfolio" "charg" "eu_million" "administr" "own" "pressur" "respons" "bank_ag" "foreign" "find" "baltic" "review" "staff" "swedish" "april" "employe" "ask" "activ" "data" "prosecutor" "branch" "santand" "kei" "provid" "european_bank" "execut_offic" "new" "britain" "asset_manag" "bloomberg" "stock" "senior" "balanc" "annual" "process" "mont" "major" "deposit" "committe" "due" "secur" "cite" "court" "european_union" "estonian" "low" "law" "effort" "role" "improv" "paschi" "approv" "estim" "big" "ub" "creat" "question" "high" "step" "leav" "return" "institut" "trump" "combin" "italian_bank" "measur" "corpor" "repres" "support" "peopl_familiar" "put" "control" "show" "long" "point" "seek" "lower" "bad_loan" "rescu" "total" "public" "concern" "region" "banca" "familiar_matter" "involv" "restructur" "london" "propos" "price" "rival" "fridai" "inform" "chairman" "nordea" "posit" "mondai" "level" "announc" "presid" "larg" "reduc" "gener" "stake" "commiss" "sector" "tax" "econom" "march" "offer" "account" "sell" "person" "dansk_bank" "perform" "analyst" "privat" "growth" "industri" "intern" "economi" "custom" "start" "face" "made" "member" "sale" "recent" "earlier" "tuesdai" "system" "pai" "result" "supervisori" "rais" "discuss" "brexit" "ratio" "term" "fail" "servic" "top" "continu" "target" "remain" "incom" "close" "alleg" "hold" "declin_comment" "unicredit" "minist" "nation" "crisi" "thursdai" "ad" "european_central" "loss" "set" "debt" "requir" "familiar" "offici" "scandal" "increas" "wednesdai" "move" "transact" "global" "decis" "ag" "bad" "europ" "ceo" "largest" "reuter" "statement" "net" "work" "issu" "back" "job" "credit" "sew" "revenu" "quarter" "client" "head" "chief_execut" "week" "biggest" "oper" "meet" "union" "offic" "potenti" "case" "base" "firm" "call" "sourc" "bond" "talk" "group" "sharehold" "part" "interest" "invest_bank" "told" "swedbank" "rule" "equiti" "germani" "unit" "declin" "author" "make" "matter" "end" "time" "investig" "carig" "board" "comment" "dansk" "itali" "month" "rate" "regul" "expect" "countri" "compani" "million_euro" "cut" "state" "financ" "chief" "italian" "trade" "includ" "risk" "profit" "cost" "merger" "monei_launder" "central_bank" "german" "share" "asset" "central" "peopl" "commerzbank" "investor" "launder" "execut" "ecb" "deal" "fund" "invest" "billion_euro" "manag" "govern" "loan" "busi" "percent" "monei" "market" "plan" "report" "million" "eu" "capit" "european" "financi" "lender" "billion" "deutsch_bank" "euro" "year" "deutsch" "bank"
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13449421584582 3.16958553565709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72920132359251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.99046429702462 0 0 0 0 0 3.07861375745136 0 2.96567334627076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13449421584582 2.8642038861059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82971771003474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80461178890366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61679571279206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44711074000262 0 0 0 0 8.29236128264677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68774744876435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60319006073629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11146460834371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.88614299549996 0 0 0 0 0 0 0 0 0 0 0 0 1.83521123171556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.79526736558391 0 0 0 0 0 0 0 0 0 0 1.93397564638797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46460389745014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.78031940414804 0 1.43288584361206 0 0 0 0 0 0 0 1.50457777206818 0 0 0 0 0 0 0 1.87681723254802 0 1.52505630341172 0 0 0 0 0 1.37189133090922 0 0 1.20347267928425 0 0 0 0 2.35431074193376 0 0 0 0 0 0 0 0 0.0993202102405286
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.48952847032709 0 0 0 0 0 0 0 0 0 0 3.75025473279034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.19368308723615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15775107801008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12306552002219 0 6.05138271199403 0 0 0 0 0 0 0 0 9.36919656006658 0 0 3.0571075522304 0 3.20595317982796 0 0 6.07210828606513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4486381017464 0 2.95601143535903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.95085904243226 0 0 0 0 0 0 0 0 0 0 0 0 2.82971771003474 0 2.94644198434288 0 0 0 0 0 0 0 0 0 2.8642038861059 0 0 0 0 0 2.88190346320531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92757350003849 0 0 6.01056496873162 0 2.78821797912798 0 0 0 0 0 0 0 0 0 0 0 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78012076889536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61679571279206 0 0 0 0 0 0 0 0 5.40512506909898 0 0 0 0 2.76412042754892 0 0 0 0 0 0 0 0 0 2.61679571279206 0 2.56996441310796 0 0 0 0 0 0 0 0 0 0 0 2.58976704040414 11.0564817101957 0 0 2.68042140867228 0 0 0 0 0 0 0 5.48117986027746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.79638128976714 0 0 0 0 0 0 0 0 13.7029496506936 0 0 0 0 0 2.68042140867228 0 0 2.48240852208365 2.45873877799774 0 0 0 0 2.54415652915209 0 13.8206021377446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33771214559551 0 0 0 0 0 0 0 0 0 2.31213530380586 2.68774744876435 0 0 0 0 0 0 0 0 0 0 0 2.32740277593665 0 5.08831305830418 0 0 0 0 0 0 6.99763252631122 0 0 0 0 0 7.72956544096237 0 0 0 0 0 0 2.36929371764581 0 0 0 0 0 0 0 0 0 0 0 4.76009301884415 0 0 0 0 0 0 0 0 0 2.27252616571082 0 0 0 2.24381605982839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.33439382503114 0 0 0 2.22050498095994 0 0 0 0 0 0 0 6.40971158842437 0 0 4.44100996191988 0 2.07894141663815 0 1.9946002682044 1.96204766516665 0 1.95495543685716 0 0 0 0 0 0 0 0 0 0 0 5.15123983803636 2.08294943803569 1.93397564638797 0 4.0263073522003 0 0 0 1.89995876110971 0 2.00198037550203 0 0 0 0 0 1.97278122080976 0 3.63315430434133 4.11827757868395 0 0 0 7.77764209472219 3.72121884464233 0 0 0 0 0 0 0 3.20790049176276 0 0 0 5.38580209675173 0 0 0 0 1.71152437616752 0 8.58539973006061 0 10.7468194046735 0 0 7.59983504443885 1.62405142520247 0 2.16668033094616 0 0 0 9.68720927182227 0 0 0 1.74246918001694 3.23797624649184 0 1.55303015545412 0 0 29.5752467694017 0 0 0 3.52534377466892 0 0 1.70599950023555 0 1.56971707423914 0 8.97633682791956 0 0 0 2.75565213285806 8.90159702074019 1.86060942232117 1.43288584361206 0 1.63169477451503 0 0 0 5.59957264183084 0 1.50457777206818 3.08723664254355 5.28752364133822 0 0 0 0 2.61027266612151 9.3840861627401 0 3.05011260682343 1.50008338248034 2.91243340074951 0 1.43919501280532 0 0 11.2450863503568 1.49784373988683 1.20347267928425 5.86148530907902 0 7.28108350187377 0 7.06293222580128 2.87766049427943 0 1.67303485187593 2.21027355712678 0 6.59673902040756 2.37740217240142 0 1.58912336384846
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.01688339604429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.28291422096409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99523214851231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8642038861059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78821797912798 0 0 0 0 0 0 0 0 0 0 0 6.1790856559671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66592840136971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51280599926802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68042140867228 0 0 0 0 2.47643835509714 0 0 0 0 0 0 0 0 2.50665213369364 0 0 0 0 0 0 0 0 0 2.33771214559551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44711074000262 0 0 0 0 0 0 0 0 2.25806808253559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.58426927419839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25329480378293 0 0 0 0 0 0 2.36929371764581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21590727171131 0 0 0 0 0 0 0 2.38004650942208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18430193229598 0 0 0 0 0 0 0 0 0 0 0 0 1.9946002682044 0 0 0 0 2.08697358833542 0 0 0 0 0 0 0 0 0 0 0 2.30208496795236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85100934859215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07494939536862 3.42304875233504 0 0 0 0 0 0 0 0 1.69504048644583 0 0 0 0 0 0 0 0 3.48493836003388 0 0 0 0 0 0 0 0 2.32228767526988 0 0 0 0 0 1.56971707423914 0 0 0 0 0 0 0 0 0 0 0 0 0 1.89329206975152 0 0 0 0 0 1.76559159743779 0 0 1.86383003702121 0 0 0 0 0 0 0 0 0 1.37189133090922 0 1.49784373988683 0 0 1.00598887475062 0 0 0 0 0.975009966492444 0 0 0 0 0 0 0.297960630721586
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99523214851231 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.13560568269429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.72520501129925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.76380692641061 0 0 0 0 2.80461178890366 0 0 0 0 0 2.56996441310796 0 0 0 0 0 0 0 0 0 0 0 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.71005320627865 0 0 0 0 0 0 0 2.48240852208365 0 0 0 0 0 2.54415652915209 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32740277593665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38004650942208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46460389745014 0 0 0 0 0 0 0 4.43181454342262 0 0 0 0 0 0 0 2.00941535398954 0 0 0 0 0 2.13657052947479 0 0 0 0 2.07894141663815 0 0 0 0 0 0 1.9946002682044 0 0 0 0 6.26092076500625 0 0 0 0 1.71707994601212 0 0 0 0 0 0 0 0 1.83521123171556 0 0 0 0 0 0 0 0 0 0 3.48493836003388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.73961611103453 0 0 1.71152437616752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92920779490028 0 0 0 1.76267188733446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.39989316045771 0 0 0 1.32188091033456 0 0 0 0 0 0 0 0 0 0 1.34082087043548 1.43919501280532 0 0 0 0 0 0 0 0 0 2.35431074193376 0.959220164759809 0 0.836517425937965 0 0 0 0 0 0.198640420481057
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72920132359251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15775107801008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.08954282798355 0 0 0 0 0 0 3.15775107801008 0 0 0 2.99523214851231 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06780284134714 0 0 0 0 2.95601143535903 0 0 0 0 0 2.89992196870798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82971771003474 2.89087213318807 0 0 0 0 0 0 0 0 0 0 8.59261165831771 0 0 0 0 0 0 0 5.79984393741597 0 0 0 0 0 0 2.79638128976714 0 0 0 0 0 0 2.80461178890366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83822839970264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82127884138887 0 0 0 0 0 2.68042140867228 2.74058993013873 2.78012076889536 0 0 0 2.73286788404482 0 0 0 0 2.97542952121613 0 0 0 0 0 0 2.74058993013873 5.57643595825597 0 0 0 0 2.61679571279206 0 2.6587599118911 0 0 0 0 0 0 0 0 0 0 0 0 2.88190346320531 0 0 0 0 5.60922357780732 0 0 0 0 0 5.13992882621593 0 0 0 0 0 0 0 0 0 0 0 2.58976704040414 0 0 0 0 0 2.8642038861059 0 0 0 0 0 0 0 0 0 0 2.84681214339404 0 0 0 0 0 0 0 0 0 0 0 2.79638128976714 0 0 0 0 2.5005359066762 0 0 0 8.22176979041618 2.71005320627865 0 0 0 0 0 0 2.74058993013873 0 0 0 2.44711074000262 0 0 2.54415652915209 0 8.29236128264677 0 0 0 0 0 2.50665213369364 0 0 0 0 0 0 2.33771214559551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.3754948975287 0 2.2921346370992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3746556607872 0 0 2.33254417543707 0 0 0 0 0 0 0 0 0 0 0 2.25806808253559 0 0 0 0 4.65480555187331 0 2.50665213369364 0 0 0 4.50658960756586 0 2.38004650942208 0 0 2.41861878420831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28719635545861 0 0 0 0 0 0 2.19323056304028 0 2.21590727171131 0 0 0 0 0 0 6.06201752554253 0 0 0 0 0 0 6.40971158842437 0 0 0 0 4.15788283327631 0 5.98380080461321 0 0 1.95495543685716 0 0 0 0 0 0 2.08697358833542 0 0 5.64027167367897 7.34084492686222 1.71707994601212 2.08294943803569 0 0 2.01315367610015 0 0 0 0 1.83521123171556 0 0 0 0 0 2.09914412395567 0 1.95495543685716 1.81657715217066 0 0 0 0 1.94441052368055 1.86060942232117 0 0 0 0 0 0 0 0 0 1.72828454502498 0 1.79526736558391 0 0 0 0 0 0 3.43415989202424 2.12813166082893 10.7468194046735 1.93397564638797 0 5.69987628332914 0 0 0 1.56253141457826 0 0 0 0 0 0 0 0 1.60146577255372 0 1.59651526739386 0 17.252227282151 0 0 0 5.28801566200338 2.91243340074951 0 0 0 1.56971707423914 0 3.59053473116782 0 0 0 0 1.78031940414804 0 0 0 0 0 5.56259743188074 0 1.39989316045771 0 4.51373331620453 1.54361832127178 1.32188091033456 0 0 1.48893499499772 0 0 5.63045169764406 0 1.52505630341172 0 4.36865010112426 1.34082087043548 1.43919501280532 3.12984180395129 0 1.60644090719383 1.49784373988683 0 3.51689118544741 0 2.91243340074951 0 7.06293222580128 0.959220164759809 0.975009966492444 3.34606970375186 3.31541033569018 0 5.65434773177791 2.37740217240142 0 0.595921261443171
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02569135599702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92757350003849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61679571279206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80461178890366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.54415652915209 0 2.76412042754892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68774744876435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38004650942208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13657052947479 0 0 0 0 2.07894141663815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88009055789299 0 1.71707994601212 0 0 0 0 0 0 0 0 1.83521123171556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07494939536862 0 0 0 2.12813166082893 2.1493638809347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.39381169235042 0 0 0 1.76267188733446 0 0 0 0 0 0 1.79526736558391 0 0 0 0 0 0 0 0 0 0 0 0 1.39989316045771 0 0 0 1.32188091033456 0 0 0 0 0 0 0 1.52505630341172 0 1.45621670037475 0 0 0 0 0 0 0 0 0 1.45621670037475 0 1.17715537096688 0.959220164759809 0 0 1.10513677856339 0 1.8847825772593 0.792467390800474 0 0.0993202102405286
