"class" "mr" "test" "ing" "eu_million" "baltic" "swedish" "prosecutor" "santand" "britain" "mont" "deposit" "committe" "court" "estonian" "paschi" "estim" "ub" "return" "trump" "combin" "italian_bank" "support" "peopl_familiar" "control" "point" "seek" "bad_loan" "rescu" "public" "region" "banca" "familiar_matter" "involv" "restructur" "london" "propos" "price" "rival" "inform" "chairman" "nordea" "posit" "mondai" "level" "announc" "presid" "larg" "reduc" "gener" "stake" "commiss" "sector" "tax" "econom" "march" "offer" "account" "sell" "person" "dansk_bank" "perform" "analyst" "privat" "growth" "industri" "intern" "economi" "custom" "start" "face" "made" "member" "sale" "recent" "earlier" "tuesdai" "system" "pai" "result" "supervisori" "rais" "discuss" "brexit" "ratio" "term" "fail" "servic" "top" "continu" "target" "remain" "incom" "close" "alleg" "hold" "declin_comment" "unicredit" "minist" "nation" "crisi" "thursdai" "ad" "european_central" "loss" "set" "debt" "requir" "familiar" "offici" "scandal" "increas" "wednesdai" "move" "transact" "global" "decis" "ag" "bad" "europ" "ceo" "largest" "reuter" "statement" "net" "work" "issu" "back" "job" "credit" "sew" "revenu" "quarter" "client" "head" "chief_execut" "week" "biggest" "oper" "meet" "union" "offic" "potenti" "case" "base" "firm" "call" "sourc" "bond" "talk" "group" "sharehold" "part" "interest" "invest_bank" "told" "swedbank" "rule" "equiti" "germani" "unit" "declin" "author" "make" "matter" "end" "time" "investig" "carig" "board" "comment" "dansk" "itali" "month" "rate" "regul" "expect" "countri" "compani" "million_euro" "cut" "state" "financ" "chief" "italian" "trade" "includ" "risk" "profit" "cost" "merger" "monei_launder" "central_bank" "german" "share" "asset" "central" "peopl" "commerzbank" "investor" "launder" "execut" "ecb" "deal" "fund" "invest" "billion_euro" "manag" "govern" "loan" "busi" "percent" "monei" "market" "plan" "report" "million" "eu" "capit" "european" "financi" "lender" "billion" "deutsch_bank" "euro" "year" "deutsch" "bank"
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41861878420831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9946002682044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08294943803569 0 0 0 0 0 0 0 0 0 0 2.05913878934197 0 0 0 0 0 0 0 0 2.25329480378293 0 0 1.86060942232117 0 0 0 0 1.95849526356229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16668033094616 0 0 0 1.93744185436445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52505630341172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72266655272076 0 0 0 0 0 0 0 0 0 0 0 1.50008338248034 2.91243340074951 0 0 0 1.37189133090922 0 0 0 1.1722970618158 0 0 0 0 0 0 0.836517425937965 3.31541033569018 1.36207770946089 1.8847825772593 0 1.33891065017936 0.297960630721586
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50665213369364 0 0 0 0 0 0 0 0 0 0 0 2.34290696247262 0 0 0 4.83723756841663 0 0 0 2.25329480378293 0 0 0 2.13657052947479 6.46099488850227 0 2.2113306046839 0 4.26468438673054 0 0 0 0 0 0 0 0 0 0 0 2.46460389745014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36396037167045 0 0 1.98727422811233 3.72121884464233 0 0 0 2.11560540100975 0 0 0 2.08294943803569 1.93397564638797 0 0 0 0 0 0 0 0 0 4.11827757868395 0 2.09507079856804 2.09914412395567 3.94556244161953 1.95495543685716 0 0 0 0 3.70201869718429 0 1.86060942232117 8.36405599148969 0 4.97682909228771 2.18430193229598 0 0 0 1.60395024588138 0 1.72828454502498 5.38580209675173 1.79526736558391 0 8.69808055517267 0 0 1.71152437616752 0 3.43415989202424 0 0 0 1.71152437616752 1.89995876110971 1.62405142520247 0 10.8334016547308 1.56253141457826 0 0 7.74976741745782 0 1.77735643901738 4.68044286966896 0 0 0 0 0 0 0 1.79828395912334 2.92535056082833 0 0 0 0 0 1.52505630341172 0 0 0 7.08582686756077 1.67081319111051 0 1.37782606642903 0 0 0 1.51818342412395 1.63169477451503 1.59898745653925 3.70839828792049 0 0 1.72266655272076 0 3.08723664254355 0 5.29677479231338 1.92022972548333 0 0 1.30513633306075 0 0 0 7.50041691240168 2.91243340074951 0 0 0 1.37189133090922 0 0 2.40694535856851 3.51689118544741 0 0 0 2.35431074193376 0 0.975009966492444 2.50955227781389 2.21027355712678 8.17246625676535 1.8847825772593 0.792467390800474 10.7112852014349 2.18504462529163
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15366496283409 0 0 0 0 0 0 4.82603305731929 0 0 0 0 0 0 0 2.28719635545861 0 0 0 0 0 0 0 0 0 0 2.11146460834371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95495543685716 0 0 0 0 0 5.5441771943962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.74246918001694 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72828454502498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.62405142520247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76267188733446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50457777206818 1.54361832127178 0 0 0 1.48893499499772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.975009966492444 0 0 0 0 0 0 0.297960630721586
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.72956544096237 2.40744548361019 0 0 0 0 2.50665213369364 5.15304362730825 2.30709750977591 2.34290696247262 4.76009301884415 2.27739235536199 2.21590727171131 0 0 2.36929371764581 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41301652865965 0 0 0 0 0 2.26286425479908 0 0 0 0 0 0 2.08294943803569 0 0 0 2.21590727171131 0 2.11146460834371 0 0 0 0 0 0 0 2.28719635545861 0 1.9946002682044 0 2.13657052947479 0 0 0 0 2.07894141663815 0 0 0 0 0 0 0 0 0 3.72121884464233 11.0883543887924 0 0 0 0 0 1.71707994601212 0 0 2.20223963298265 0 1.99093053931544 0 0 0 0 0 0 0 0 0 6.29743237186702 0 0 1.81657715217066 0 0 0 0 0 1.86060942232117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.42304875233504 0 0 10.6406583041446 0 0 1.71152437616752 1.89995876110971 0 1.69504048644583 0 0 0 0 0 0 0 3.12029524644597 0 0 1.60146577255372 0 0 0 27.1106428719515 0 4.3880258412425 0 3.52534377466892 1.45621670037475 0 1.70599950023555 0 3.13943414847827 0 3.59053473116782 0 3.34162638222101 1.63169477451503 0 7.12127761659215 0 1.43288584361206 1.51818342412395 0 0 0 0 1.39989316045771 0 0 0 3.96564273100367 0 0 2.97786998999544 0 0 0 0 4.57516891023515 0 2.91243340074951 0 0 3.12984180395129 0 1.60644090719383 0 0 2.34459412363161 0 5.82486680149902 0 2.35431074193376 0.959220164759809 0 0 2.21027355712678 0 3.76956515451861 0.792467390800474 0 0.993202102405286
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50665213369364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41861878420831 0 0 2.35337826233991 0 0 0 0 0 2.15366496283409 0 2.2113306046839 0 0 2.15798462397861 0 0 0 0 0 0 0 2.26286425479908 0 0 0 0 0 2.24854420102433 0 0 0 0 0 0 0 0 0 0 2.22050498095994 0 0 1.9982835136207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08294943803569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95495543685716 0 0 0 0 1.85100934859215 0 1.86060942232117 4.18202799574485 0 2.48841454614386 2.18430193229598 0 0 0 1.60395024588138 1.77440222711995 0 0 0 0 1.73961611103453 0 0 1.71152437616752 0 0 0 0 0 0 0 0 1.69504048644583 4.33336066189232 0 0 0 0 1.88009055789299 0 0 0 1.61898812324592 0 0 0 0 0 0 0 0 0 1.45621670037475 3.94556244161953 0 0 0 0 0 5.31437015067058 0 0 1.37782606642903 0 5.5818282669635 0 1.51818342412395 1.63169477451503 1.59898745653925 0 0 0 1.72266655272076 3.00915554413635 1.54361832127178 0 0 0 1.48893499499772 0 2.61027266612151 0 0 0 4.50025014744101 1.45621670037475 1.34082087043548 0 0 1.37189133090922 1.60644090719383 0 1.20347267928425 2.34459412363161 0 0 0 1.17715537096688 0 0 0.836517425937965 1.10513677856339 1.36207770946089 0.942391288629652 0.792467390800474 5.35564260071743 0.6952414716837
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57652181365412 0 0 2.36929371764581 2.35865531944076 2.32740277593665 2.50665213369364 0 0 0 0 2.27739235536199 0 0 0 0 0 0 0 0 0 0 2.15366496283409 0 0 0 0 0 0 2.41301652865965 0 2.21590727171131 0 0 0 0 0 0 0 0 0 2.24854420102433 0 0 0 0 2.21590727171131 0 0 0 0 0 2.22050498095994 2.02067250851418 0 1.9982835136207 0 0 0 0 2.13657052947479 0 0 0 0 0 0 0 0 0 0 0 0 0 7.94909691244932 0 22.1767087775848 0 0 2.11560540100975 0 1.83521123171556 0 0 0 0 0 1.99093053931544 0 0 0 0 2.00198037550203 0 0 0 0 2.09914412395567 1.97278122080976 0 0 0 0 0 1.85100934859215 0 0 0 0 0 2.18430193229598 0 0 0 0 0 1.72828454502498 5.38580209675173 0 1.80130968003987 0 0 0 0 2.00569095489856 0 6.38439498248678 4.2987277618694 0 1.71152437616752 0 1.62405142520247 0 0 0 0 0 0 1.88009055789299 0 0 0 0 1.60146577255372 0 0 0 0 0 0 0 3.52534377466892 0 0 3.4119990004711 0 0 3.37921138091975 0 1.77145671689019 0 1.63169477451503 0 10.6819164248882 1.86060942232117 0 0 0 3.1979749130785 0 0 0 3.44533310544152 1.50457777206818 6.1744732850871 0 0 0 0 0 0 0 3.09192597646206 6.10022521364686 0 1.45621670037475 0 1.43919501280532 1.56492090197564 1.37189133090922 0 0 1.20347267928425 2.34459412363161 2.01197774950124 0 0 0 1.91844032951962 0.975009966492444 0 1.10513677856339 0 0.942391288629652 0.792467390800474 0 0.794561681924229
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.67447513683326 2.40190530323457 0 4.70675652467983 0 0 0 0 2.13657052947479 8.61465985133636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92920779490028 0 0 6.745632603073 0 0 0 0 0 0 0 0 0 0 0 4.04134501702836 0 1.9982835136207 0 2.20677478814804 0 0 0 0 0 2.22050498095994 2.08294943803569 0 2.19772495262812 0 0 2.17986733522811 0 0 0 0 1.98727422811233 0 0 0 0 0 0 0 0 8.33179775214277 0 4.40447926596529 0 0 0 0 0 0 2.00198037550203 0 0 0 2.09507079856804 0 0 1.95495543685716 0 0 0 0 1.85100934859215 0 0 2.09101399787242 6.29743237186702 7.46524363843157 4.36860386459196 0 2.10734089115985 0 1.60395024588138 0 1.72828454502498 0 0 0 3.47923222206907 0 0 1.71152437616752 0 5.15123983803636 0 2.1493638809347 0 0 3.79991752221943 1.62405142520247 0 0 3.12506282915652 0 0 1.93744185436445 0 3.55471287803476 1.56014762322299 0 0 0 1.55303015545412 4.78954580218158 0 0 0 0 0 0 1.45621670037475 0 1.70599950023555 3.05011260682343 0 3.37921138091975 0 0 0 1.63169477451503 2.75565213285806 0 3.72121884464233 0 3.03636684824791 3.26338954903007 1.59898745653925 0 0 0 1.72266655272076 4.51373331620453 3.08723664254355 0 0 0 2.97786998999544 0 2.61027266612151 0 0 0 1.50008338248034 4.36865010112426 1.34082087043548 0 0 5.48756532363687 3.21288181438766 1.49784373988683 2.40694535856851 3.51689118544741 2.01197774950124 0 0 5.8857768548344 1.91844032951962 0.975009966492444 2.50955227781389 3.31541033569018 12.258699385148 4.71195644314826 3.96233695400237 12.0501958516142 1.48980315360793
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27252616571082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98727422811233 0 8.3162657915943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05913878934197 0 0 0 1.94441052368055 0 0 0 0 0 0 0 0 0 0 1.72828454502498 5.38580209675173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56253141457826 0 0 0 0 0 0 0 0 1.60146577255372 0 0 0 0 0 1.46267528041417 0 1.76267188733446 0 0 0 0 0 1.68960569045987 0 0 0 0 0 0 0 1.43288584361206 0 0 0 1.85419914396025 0 0 0 0 1.54361832127178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.20347267928425 1.1722970618158 1.00598887475062 0 0 0 0 0 0 0 0 0 0 0 0.297960630721586
1 0 0 0 0 0 0 0 0 0 9.26862848395065 0 0 0 0 9.26862848395065 0 0 0 0 0 2.57652181365412 0 0 0 0 0 0 0 0 0 2.38004650942208 2.27739235536199 0 2.41861878420831 0 0 2.35337826233991 0 0 0 0 0 2.15366496283409 0 0 0 0 0 0 0 0 0 0 0 0 6.78859276439725 0 0 4.92920779490028 0 0 0 0 0 0 0 0 0 0 0 0 0 6.66151494287982 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19772495262812 0 0 0 0 0 0 0 0 0 0 0 4.24787756513778 0 0 0 1.71707994601212 0 0 8.80895853193059 0 1.99093053931544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94441052368055 0 0 0 0 0 0 0 0 0 3.5488044542399 0 0 0 0 0 0 0 0 0 1.71707994601212 0 4.2987277618694 0 0 0 0 0 0 0 0 0 0 0 0 0 1.74246918001694 0 1.60146577255372 0 1.59651526739386 0 0 0 1.46267528041417 0 0 0 3.94556244161953 0 3.05011260682343 0 0 1.79526736558391 0 0 0 0 5.34095821244412 0 1.43288584361206 0 0 0 0 0 1.39989316045771 0 0 1.54361832127178 1.32188091033456 0 0 1.48893499499772 0 0 0 1.54596298823103 0 1.50008338248034 1.45621670037475 0 0 0 0 0 0 1.20347267928425 1.1722970618158 0 1.45621670037475 0 2.35431074193376 1.91844032951962 0 0.836517425937965 1.10513677856339 0 4.71195644314826 2.37740217240142 0 0.6952414716837
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30709750977591 0 0 0 0 0 0 0 0 0 0 0 3.23095448203338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03972070348487 0 0 0 0 0 0 0 0 0 4.36860386459196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01315367610015 0 0 0 0 0 0 0 0 3.88882104736109 0 0 0 0 0 0 3.48493836003388 0 0 0 0 0 2.09914412395567 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07494939536862 0 0 0 0 0 0 0 0 0 0 0 0 2.58976704040414 0 0 0 0 0 1.74246918001694 0 0 0 0 0 0 5.39485187737001 0 0 0 0 1.97278122080976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.959220164759809 0 0.836517425937965 0 0 0.942391288629652 0 0 0.595921261443171
1 0 0 0 0 0 0 12.0211299374632 0 0 9.26862848395065 0 0 2.94644198434288 0 9.26862848395065 0 0 0 0 0 0 0 0 0 0 0 0 2.57652181365412 0 0 0 0 0 0 2.40190530323457 0 0 0 0 2.27252616571082 0 0 0 0 0 0 0 0 2.07097324698898 0 0 0 0 0 0 0 2.32228767526988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.9965670272414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.4558414866818 0 0 0 0 0 0 0 0 0 2.08294943803569 0 0 0 0 0 2.30208496795236 0 0 0 4.25626332165785 0 0 0 0 0 0 0 2.05913878934197 0 0 1.85100934859215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07494939536862 1.71152437616752 0 0 0 0 0 1.71152437616752 0 3.24810285040493 0 0 1.56253141457826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70599950023555 0 0 0 0 0 1.67081319111051 1.63169477451503 1.37782606642903 3.56063880829608 0 0 0 0 0 0 0 0 0 0 0 0 1.76559159743779 0 0 0 0 0 0 0 0 0 1.34082087043548 0 0 0 3.21288181438766 0 1.20347267928425 0 0 0 0 0 0 0.975009966492444 0 0 0 0 0 0 0.397280840962114
1 0 0 0 0 0 0 0 0 0 3.08954282798355 0 0 0 0 3.08954282798355 0 3.03605414303256 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38004650942208 0 0 0 0 0 4.70675652467983 0 0 0 0 2.13657052947479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.01883070797909 1.9982835136207 0 2.20677478814804 0 0 0 0 0 0 0 2.07894141663815 4.39544990525624 1.9946002682044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71707994601212 0 1.93397564638797 2.20223963298265 0 0 0 0 0 0 0 2.12813166082893 0 0 0 0 0 0 0 0 0 0 0 1.94441052368055 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80130968003987 0 0 0 0 0 0 0 8.5974555237388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55303015545412 0 0 0 0 0 0 1.76267188733446 1.45621670037475 0 1.70599950023555 1.52505630341172 1.56971707423914 0 3.59053473116782 0 0 0 0 1.78031940414804 0 0 0 1.63169477451503 0 0 0 1.39989316045771 0 0 0 1.32188091033456 0 0 1.48893499499772 0 0 1.87681723254802 1.54596298823103 0 0 0 1.34082087043548 1.43919501280532 0 0 0 0 1.20347267928425 1.1722970618158 0 2.91243340074951 0 3.53146611290064 1.91844032951962 0 0.836517425937965 0 0 1.8847825772593 3.96233695400237 0 0.0993202102405286
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34290696247262 7.14013952826623 0 0 0 0 0 0 0 0 0 0 2.13657052947479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28719635545861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88009055789299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.74246918001694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76267188733446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.54596298823103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.836517425937965 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15366496283409 0 4.4226612093678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9946002682044 0 0 1.86060942232117 5.5441771943962 0 0 0 0 0 0 0 1.93397564638797 0 0 0 0 0 0 0 0 0 2.05913878934197 0 0 0 0 0 0 0 0 0 0 0 0 6.27304199361727 0 0 0 0 0 0 0 0 1.72828454502498 0 0 1.80130968003987 0 0 0 0 0 0 4.25626332165785 0 0 0 0 1.62405142520247 0 0 0 0 0 0 0 0 1.56014762322299 0 0 1.60146577255372 0 0 0 0 0 1.46267528041417 0 3.52534377466892 0 0 0 0 0 0 0 5.31437015067058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.54361832127178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74378266181843 1.60644090719383 0 0 3.51689118544741 1.00598887475062 0 0 0 0 0 0 0 0 0 0 0 0.198640420481057
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35865531944076 0 7.51995640108091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13657052947479 0 2.24381605982839 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28719635545861 0 0 2.19323056304028 0 0 0 0 0 0 0 0 0 0 0 4.44100996191988 0 0 0 0 0 0 0 0 0 0 4.44100996191988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12813166082893 0 0 0 6.29743237186702 0 0 0 0 0 2.25329480378293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80130968003987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55303015545412 0 0 0 0 0 0 0 0 0 0 1.52505630341172 0 0 0 0 0 0 0 1.78031940414804 0 0 1.51818342412395 0 0 0 0 0 0 0 1.54361832127178 0 0 0 0 0 0 0 0 0 0 0 0 0 6.25968360790258 0 0 0 0 0 0 8.73730020224852 0 0 0 0 0 0 0 0 0.792467390800474 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50665213369364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28719635545861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.66151494287982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08294943803569 0 0 0 0 0 0 0 0 0 2.12813166082893 0 0 0 2.09914412395567 0 0 0 0 1.74246918001694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55303015545412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.78031940414804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12984180395129 0 0 0 0 0 0 0 5.27057375240712 0 0 0 0.836517425937965 0 0 0 0.792467390800474 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15366496283409 0 4.4226612093678 0 0 0 0 0 0 0 0 2.18875628264536 0 0 0 0 0 0 0 0 0 2.29709742644132 0 0 0 0 0 0 2.00569095489856 0 0 2.02067250851418 0 1.9982835136207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.5441771943962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05913878934197 0 0 0 1.97278122080976 0 0 4.11827757868395 0 0 1.85100934859215 0 0 4.18202799574485 0 0 0 0 0 0 3.20790049176276 0 0 0 0 0 0 0 0 0 0 0 2.12813166082893 0 0 3.42304875233504 0 1.62405142520247 0 0 1.56253141457826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.46267528041417 0 1.76267188733446 0 1.97278122080976 0 1.52505630341172 0 0 0 3.54291343378039 0 0 2.75565213285806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61027266612151 0 0 0 0 0 0 0 0 1.37189133090922 1.60644090719383 0 0 2.34459412363161 2.01197774950124 0 0 0 0 0 0 0 0 0 0.792467390800474 0 0.397280840962114
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32740277593665 0 2.57652181365412 0 0 4.76009301884415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19323056304028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07894141663815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83521123171556 3.43415989202424 0 0 0 0 0 0 0 0 3.67042246343111 0 0 0 1.94441052368055 0 0 0 0 1.81657715217066 0 0 0 0 1.94441052368055 1.86060942232117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71152437616752 0 0 0 0 0 0 1.89995876110971 1.62405142520247 0 0 1.56253141457826 0 0 0 0 0 0 0 0 0 0 0 0 7.39381169235042 0 0 0 3.52534377466892 1.45621670037475 0 0 1.52505630341172 0 0 1.79526736558391 0 0 1.63169477451503 0 1.78031940414804 1.86060942232117 1.43288584361206 1.51818342412395 0 0 1.85419914396025 0 2.79978632091542 0 3.00915554413635 0 2.64376182066911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.20347267928425 2.34459412363161 2.01197774950124 2.91243340074951 0 1.17715537096688 1.91844032951962 0 2.50955227781389 0 0 0.942391288629652 0 0 0.496601051202643
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38004650942208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13657052947479 0 0 0 0 2.07894141663815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71707994601212 0 0 0 0 0 0 0 0 3.67042246343111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92920779490028 0 0 0 0 0 0 0 0 0 0 0 0 1.67081319111051 0 0 3.56063880829608 0 0 0 0 0 1.85419914396025 0 1.39989316045771 0 0 0 1.32188091033456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17715537096688 0.959220164759809 0 0.836517425937965 0 0 0 0 0 0.198640420481057
